timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74174E+12,507,HTTP Request,200,OK,Thread Group 1-11,text,TRUE,,27905,150,61,61,https://huggingface.co/spaces/tikendraw/movie-recommender,501,0,402
1.74174E+12,177,HTTP Request,200,OK,Thread Group 1-26,text,TRUE,,27905,150,75,75,https://huggingface.co/spaces/tikendraw/movie-recommender,176,0,73
1.74174E+12,153,HTTP Request,200,OK,Thread Group 1-22,text,TRUE,,27905,150,75,75,https://huggingface.co/spaces/tikendraw/movie-recommender,148,0,70
1.74174E+12,176,HTTP Request,200,OK,Thread Group 1-20,text,TRUE,,27905,150,75,75,https://huggingface.co/spaces/tikendraw/movie-recommender,175,0,74
1.74174E+12,152,HTTP Request,200,OK,Thread Group 1-25,text,TRUE,,27905,150,77,77,https://huggingface.co/spaces/tikendraw/movie-recommender,151,0,79
1.74174E+12,148,HTTP Request,200,OK,Thread Group 1-63,text,TRUE,,27905,150,78,78,https://huggingface.co/spaces/tikendraw/movie-recommender,148,0,66
1.74174E+12,140,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,27905,150,78,78,https://huggingface.co/spaces/tikendraw/movie-recommender,140,0,68
1.74174E+12,167,HTTP Request,200,OK,Thread Group 1-74,text,TRUE,,27905,150,89,89,https://huggingface.co/spaces/tikendraw/movie-recommender,147,0,73
1.74174E+12,199,HTTP Request,200,OK,Thread Group 1-52,text,TRUE,,27905,150,111,111,https://huggingface.co/spaces/tikendraw/movie-recommender,199,0,76
1.74174E+12,152,HTTP Request,200,OK,Thread Group 1-65,text,TRUE,,27905,150,110,110,https://huggingface.co/spaces/tikendraw/movie-recommender,151,0,60
1.74174E+12,163,HTTP Request,200,OK,Thread Group 1-80,text,TRUE,,27905,150,110,110,https://huggingface.co/spaces/tikendraw/movie-recommender,157,0,70
1.74174E+12,222,HTTP Request,200,OK,Thread Group 1-64,text,TRUE,,27905,150,111,111,https://huggingface.co/spaces/tikendraw/movie-recommender,217,0,65
1.74174E+12,144,HTTP Request,200,OK,Thread Group 1-61,text,TRUE,,27905,150,112,112,https://huggingface.co/spaces/tikendraw/movie-recommender,140,0,64
1.74174E+12,150,HTTP Request,200,OK,Thread Group 1-121,text,TRUE,,27905,150,112,112,https://huggingface.co/spaces/tikendraw/movie-recommender,142,0,62
1.74174E+12,161,HTTP Request,200,OK,Thread Group 1-32,text,TRUE,,27905,150,113,113,https://huggingface.co/spaces/tikendraw/movie-recommender,158,0,68
1.74174E+12,134,HTTP Request,200,OK,Thread Group 1-83,text,TRUE,,27905,150,113,113,https://huggingface.co/spaces/tikendraw/movie-recommender,131,0,61
1.74174E+12,147,HTTP Request,200,OK,Thread Group 1-13,text,TRUE,,27905,150,113,113,https://huggingface.co/spaces/tikendraw/movie-recommender,142,0,62
1.74174E+12,139,HTTP Request,200,OK,Thread Group 1-110,text,TRUE,,27905,150,115,115,https://huggingface.co/spaces/tikendraw/movie-recommender,139,0,69
1.74174E+12,147,HTTP Request,200,OK,Thread Group 1-42,text,TRUE,,27905,150,116,116,https://huggingface.co/spaces/tikendraw/movie-recommender,143,0,65
1.74174E+12,155,HTTP Request,200,OK,Thread Group 1-94,text,TRUE,,27905,150,117,117,https://huggingface.co/spaces/tikendraw/movie-recommender,151,0,68
1.74174E+12,153,HTTP Request,200,OK,Thread Group 1-41,text,TRUE,,27905,150,118,118,https://huggingface.co/spaces/tikendraw/movie-recommender,149,0,65
1.74174E+12,139,HTTP Request,200,OK,Thread Group 1-37,text,TRUE,,27905,150,124,124,https://huggingface.co/spaces/tikendraw/movie-recommender,136,0,58
1.74174E+12,148,HTTP Request,200,OK,Thread Group 1-151,text,TRUE,,27905,150,134,134,https://huggingface.co/spaces/tikendraw/movie-recommender,143,0,81
1.74174E+12,160,HTTP Request,200,OK,Thread Group 1-39,text,TRUE,,27905,150,134,134,https://huggingface.co/spaces/tikendraw/movie-recommender,159,0,85
1.74174E+12,147,HTTP Request,200,OK,Thread Group 1-98,text,TRUE,,27905,150,133,133,https://huggingface.co/spaces/tikendraw/movie-recommender,143,0,75
